,year_month,yiyang_neutral,yiyang_positive,yiyang_negative,yiyang_confidence,sentiment_score_yiyang,sentiment_score_yiyang_std
253,2021-02,0.99569136,0.0041927686,0.00011589739,0.99569136,0.004076870978159215,-0.34634102217961116
254,2021-03,0.7163658,0.28333732,0.00029688928,0.9311332,0.28304043601868517,0.5589482545197622
255,2021-04,0.98226744,0.017596418,0.00013610345,0.98226744,0.017460315764765255,-0.3029092247373449
256,2021-05,0.73664165,0.2141498,0.049208567,0.8833666,0.16494124544707037,0.17569415179911874
257,2021-06,0.5893428,0.4105549,0.000102358834,0.9867527,0.410452500593874,0.9724243863052516
258,2021-07,0.9172456,0.08172757,0.0010267891,0.9434421,0.08070078146758736,-0.09768201004383359
259,2021-09,0.73558956,0.26391047,0.00049991027,0.9855686,0.2634105643630278,0.4952456261486699
260,2021-10,0.95504427,0.04473338,0.00022230418,0.95504427,0.04451107609202154,-0.21512441582413655
261,2021-11,0.74334955,0.25652072,0.00012972948,0.9915976,0.2563909785184251,0.4724657488157058
262,2021-12,0.9058372,0.09400189,0.00016093331,0.9058372,0.09384095341010834,-0.05503967877085139
263,2022-01,0.37195802,0.626241,0.0018010112,0.626241,0.6244400171563029,1.6668541555238734
264,2022-02,0.65169173,0.34821633,9.190486e-05,0.94041127,0.3481244437771238,0.770158110185945
265,2022-03,0.9997105,0.00026586966,2.3650247e-05,0.9997105,0.00024221942646818206,-0.3587851882452412
266,2022-04,0.9938372,0.00492778,0.001234969,0.9938372,0.003692811128227428,-0.3475873686826159
